,category,datetime,title,content
143,뉴스,2021-06-15 11:47:39,올해 휴일 4일 늘어나나…與 “모든 공휴일에 대체휴일 적용”,"윤호중 “대체공휴일은 시대적 요구”
6월 임시국회 처리 방침
시행되면 올해 광복절·개천절·
한글날·성탄절 추가로 쉴 수 있어

https://n.news.naver.com/article/366/0000733085"
144,질문,2021-06-15 10:55:20,삼성스팩2호 탈출. 이번엔 헬로비전입니다.,"ㅋㅋㅋㅋ 아. 진짜 제가 글 올리면서도 어이가 없네요.. 
여러 분들이 걱정해 주셔서, 삼성스팩2호는 성공적으로 익절했습니다. 

이번엔 LG헬로비전이네요. 
제가, 내공도 없는데- 돈에 눈이 멀었는지.. 현재 -11%네요. 중간에 물타기한답시고- 또 들어갔네요. 얼씨구. ㅎㅎ

그나저나, 키움 종목토론방 넘 재밌네요. 
업자와 중고딩들이 많나봐요.
초조할 때, 들여다보면- 가관입니다. 

에효.. 팔자에없는 장투를 이렇게들 가지요..??"
145,뉴스,2021-06-15 10:17:09,'BTS 효과' 하이브 주가 30만원 가나…시총 10조 돌파,"'BTS 효과' 하이브 주가 30만원 가나…시총 10조 돌파


BTS에 열광하는 중국 팬들
(베이징=연합뉴스) 한종구 특파원 = 6일 오후 중국 베이징 한국문화원에서 열린 BTS 페스티벌에서 중국 팬들이 BTS의 노래를 들으며 즐거운 시간을 보내고 있다. 2021.6.6 jkhan@yna.co.kr


(서울=연합뉴스) 김태종 기자 = BTS(방탄소년단) 소속사 하이브가 유가증권시장에서 최근 연일 신고가를 다시 쓰며 30만원선에 근접하고 있다.

지난 14일 하이브 주가는 전장보다 2.36%(6천500원) 오른 28만2천원에 마감했다.

지난 10일 종가 기준으로는 처음 27만원대(27만2천500원)에 오른 데 이어 사흘 연속 상승하며 신고가를 갈아치웠다.

(하략)"
146,질문,2021-06-15 10:02:19,주식 구매할 때 기록 따로 하시나요?,"오랜 고심끝에 이번달부터 미국 etf를 적립식으로 매달 모으기로 결심했는데
(IVV, QQQ, SKYY 1주식 구매...)
구글시트같은걸로 정리를 하는게 나중에 돌아보면서 공부하는 차원에서라도 좋은건지
아니면 그냥 증권사 어플이나 '더리치'같은 프로그램으로 확인하는걸로 충분한지 궁금합니다.

혹시 매매시에 기록하시는 분들은 어떤 방식으로 하는지 궁금해서여쭤봅니다.."
147,잡담,2021-06-15 09:41:25,종토방가서 분위기 안좋으면 더 사고 싶고 좋으면 팔고 싶은 이 느낌,"안티가 많은지 찬티가 많은지 보고
찬티가 말하는게 꿈인지 실적인지 보고
실적이면 홀드 꿈이면 매도 포지션 고려

생각보다 쏠쏠한 편입니다.
제대로 안티가 거의 없어졌는데 그게 실적 기반이 아니면
대부분 조정이 오더라구요.
조정이 깊으면 다시 찬티들이 팔고 안티로 변하고 
그러면 다시 매수를 고려하구요.

가끔은 좋아보이는 기업이 있으면 글을 써서 그 종목에 대해 의견을 구해보고 다수가 안 좋다하면 관심종목에 넣고 추이를 확인하고 좋다고하면 과감하게 관심종목에서 뺍니다.

하지만 재무적 리스크 실적리스크는 항상 주의깊게 봅긴해야겠죠."
148,뉴스,2021-06-15 09:26:08,조기신호냐 그냥 넘어가느냐···수년 래 가장 중요한 6월 FOMC,"조기신호냐 그냥 넘어가느냐···수년 래 가장 중요한 6월 FOMC
 

    제롬 파월 연준 의장. /AP연합뉴스 
  

14일(현지 시간) 미국 뉴욕증시는 6월 연방공개시장위원회(FOMC)를 앞두고 나스닥과 스탠더드앤드푸어스(S&P)500 지수가 사상 최고치를 기록했습니다. 주요 기술주가 2% 안팎씩 올랐는데요. 10년 만기 미 국채금리는 한때 연 1.5%를 돌파했다가 다시 1.498%대로 내려왔습니다.

시장의 관심은 이번 주 15~16일에 있을 FOMC입니다. 특히 16일 나올 FOMC 성명과 이후 기자회견에서 제롬 파월 연방준비제도(Fed·연준) 의장이 테이퍼링(자산매입 축소)에 대해 어떤 언급을 할지가 핵심인데요. 오늘은 16일 FOMC 결과를 예상해보겠습니다.

(하략)"
149,질문,2021-06-15 09:16:33,2023 주식 양도세 부가요 주식교환 꼼수 가능할까요?,"2022년말에 부부가 
각자 가진거중에 수익율 좋은걸
서로 교환해버리면 평단가가 현재가로 변하면서 
양도세 차액을 줄일 수 있을꺼 같은데요
서로 가치도 비슷하면 교환 차액도 얼마 안날꺼 같구요

요약 : 
2023 년되기 전에 평단가를 올려버리면 
2023 이후에 팔때 이득이 줄어든거처럼 보여서 
양도세가 줄지 않겠는가 하는거죠"
150,뉴스,2021-06-15 09:10:19,中 전기차 3인방 1분기 매출 합쳐도 아직은 테슬라의 5분의 1,"미국 증시에 상장한 중국 신흥 전기차 3인방 기업으로 꼽히는 니오, 리오토, 샤오펑의 1분기 매출 합계가 테슬라 매출의 5분의 1 수준에 불과한 것으로 나타났다.중국 언론 지웨이왕에 따르면 이들 3사의 1분기 매출 합계는 145억1300만 위안(약 2조 5327억 원)으로, 테슬라 1분기 매출의 21.86%에 그쳤다. 

하지만 매출 성장세는 거센 것으로 나타났다. 세 기업 중 가장 매출액이 큰 니오는 1분기 79억8230만 위안(약 1조 3930억 원)의 매출을 거뒀으며 전년 같은 기간 대비 481.8% 늘어난 것이다. 다만 순손실은 4억5100만 위안으로 전년 동기보다 73.3% 줄었다. 
(...)"
151,뉴스,2021-06-15 08:45:20,"[단독] 현대모비스, 車반도체 직접 만든다","[단독] 현대모비스, 車반도체 직접 만든다
모비스 설계 후 DB하이텍·키파운드리에서 생산 추진차량용 반도체 공급부족 해결 위해 국산화 협업 첫발

◆ 반도체 품귀 파장 ◆글로벌 반도체 대란 여파가 커지자 현대자동차그룹이 국내 반도체 수탁생산(파운드리) 업계와 함께 차량용 반도체 국산화에 시동을 걸었다.14일 산업계에 따르면 현대모비스 차량용 반도체 담당 실무진은 최근 DB하이텍·키파운드리와 접촉해 공동 개발 의사를 타진했다. 자동차부터 정보기술(IT)까지 반도체 수급난이 심각한 가운데 장기 반도체 공급망을 안정화하고 국내 산업 생태계를 활성화하기 위한 포석이다. 

(하략)"
152,뉴스,2021-06-15 08:42:12,中 공산당이 IT 통제하자 젊은 CEO들이 물러난다,"전자상거래업체·SNS 창업자 등 30~50대 ‘IT 新星’ 잇따라 사직중국 정부가 올 들어 독과점, 금융 시스템 안정을 내세워 IT(정보 통신) 기반 서비스 기업들에 대해 통제를 강화하자 젊은 중국 기업인들이 조기 은퇴하는 현상이 나타나고 있다. 이들은 중국 IT 업계의 신성(新星)으로 불리며 막대한 부(富)까지 거머쥐었지만 사업을 한창 키울 나이인 40세 전후에 잇따라 경영 일선에서 물러나 의혹이 커지고 있다.
(...)"
153,뉴스,2021-06-15 08:14:56,'불법 공매도' 빠져나갈 구멍 좁아진다…금감원도 자체 모니터링,"'불법 공매도' 빠져나갈 구멍 좁아진다…금감원도 자체 모니터링
거래소 통보받아 조사하던 금감원, 공매도 모니터링 기능 개발불공정거래 조사시스템 재구축 추진…지능화·고도화 범죄 대처







 




금융감독원이 불법 공매도를 적발할 수 있도록 공매도 관련 자체 모니터링 기능을 개발하는 등 불공정거래 조사시스템 재구축에 나선다. 한국거래소가 지난달 3일 공매도 재개에 맞춰 불법 공매도 적발 강화를 위한 감시체계를 가동한 가운데 금감원까지 힘을 더하면서 불법 공매도 감시망이 촘촘해질 것으로 기대된다. 

15일 금융당국에 따르면 금감원은 최근 불공정거래 조사시스템 재구축 사업 추진에 나섰다."
154,잡담,2021-06-15 08:13:55,06월 15일 오늘의 주식뉴스모음,"06월 15일 오늘의 주식뉴스모음

[뉴욕증시]빅테크주 일제히 상승…S&P·나스닥 또 '사상 최고' 
현대모비스, 車반도체 직접 만든다 
이스타항공 새 주인, 쌍방울·성정 2파전 
‘블루수소’로 친환경·경제성 다 챙긴다 
KT, 신경정신질환 전자약 사업 나선다 
2021년 6월 15일 오늘의 운세 
中 “G7성명 용납 못해” 정부 “우린 무관” 
‘3대 악재’ 해소 신호에 비트코인 가격 급반등 
정치판 뒤흔든 ‘이준석 돌풍’… “대선·지선도 2030 바람 불 것” 
스가 총리, 합의됐던 한일 회담 일방 취소…‘외교 결례’ 논란 
카카오 시총, 네이버 거의 따라잡았다 
SK, 유럽 최대 수준 유전자∙세포 치료제 생산기지 만든다 
""아마존 0.1주 빌딩 5천원어치 주세요""…소액투자 뜬다 
한국 제조업-오스트리아 기초과학 손잡는다 
'잡코인' 털었지만…'새 코인' 확 늘린 거래소 
셀트리온 ""코로나치료제 임상 3상서 효과"" 
'트래블 버블'에 설레는 항공사들…괌·사이판 노선 운항 수↑ 
산은 “3000억 규모 HMM 전환사채 주식 전환” 
오스템, 유니트체어 글로벌 1위 도전…""올해도 고성장 기대"" 
한·중동 FTA 급류···UAE와 협상 착수 
ICT 수출 177억弗···5월 기준 역대 2위 
샤오미, ‘샤오미 미밴드6’ 국내 공식 출시 
SKT, ‘비브스튜디오스’와 손잡고 메타버스 경쟁력 강화 
한수원, 8조 체코 원전 수주 청신호…러·중 탈락 ‘美·佛’과 3파전 
넷마블 ‘제2의나라’, 이유 있는 흥행 돌풍 
KB운용 ‘메타버스 펀드’ 첫 출시 
[서학개미 뭐샀나] ‘밈 주식 열풍의 시작’ 게임스톱, 순매수 2위…변동성↑ 
코로나 백신의 다크호스 노바백스, 90% 효능 입증 
에스엠, NCT 급성장 공연재개 기대감까지…목표가 83%↑ 
롯데케미칼, 시황에 대한 과도한 우려로 저평가 상태…목표가↓-대신 
BGF리테일, 편의점 업계 재편의 중심…목표가↑-유안타 
대덕전자, 3분기 본격 수익 창출…목표가↑ -대신 
신세계인터내셔날, 화장품 실적 개선 견인…목표가↑-대신 
한화솔루션, 하반기 태양광 흑자 기대
견조한 아이폰 판매…LG이노텍 2Q실적도 '안심'
하이트진로, 업황 회복에 하반기 실적 반등 기대
분할 앞둔 SK텔레콤, 주가 상승 정당…7월까지 오른다

http://news.newsprism.co.kr/?read=NKZ&mid=sec&sid1=3077&oid=040&aid=0006150840"
155,잡담,2021-06-15 07:44:40,Tiger TOP10 반기 리밸런싱 되었네요.,"작년 12월11일에는 미래에셋 타이거 홈페이지에 따로 공지가 있었는데요...
아직  홈페이지에는 이번 반기 리밸런싱 공지가 없네요.


아래는 작년 12월 11일 장 마감시에 종목 교체된다는 공지입니다.


당시 엘지생활건강이 빠지고 현대모비스가 들어왔죠.


이번에도 리밸런싱이 있을텐데 
공지가 없어 구성종목을 보다보니 
11일 금요일 장종료시 14일 장개시시(?) 에 종목 변경이 이미 있었네요.


지난주 금요일 리밸런싱 전






14일 월요일 리밸런싱 후



기아 대비 현대모비스가 빌빌 대서 이거 빠지고 기아 들어올줄은 예상했는데....
엔씨소프트도 빠졌네요. 대신 포스코가.....

리밸런싱이란건 제 의지대로 되는것도 아니고  그저 따라갈뿐이죠.

기아 EV6 보면 이제 일본차는 경쟁자도 아닌 느낌에
유럽에서 진짜 잘 팔릴거 같은데...

기아, 포스코 새 편입종목들 화이팅입니다.  
대한민국도 화이팅!"
156,잡담,2021-06-15 07:40:39,서도지와 흑우들 - come back coin [그놈의 화성타령 그만해~],"가수: 나 일론 머스크, 노 마크 주커버그 

난 지금 본전을 찾으려고 애를 쓰는 걸까
 난 지금 이대로 쉬지 않고 물려있는가 
난 내 잔고 바닥 본적이 있어 내 지갑 속은 날씬해졌어 
전재산 박은것은 나의 내일에 대한 두려움 
반복됐던 조정의 날 속에 버려진 내 자산을 본 후 내돈 없었어 
그리고 또 호재조차 없었어
 내겐 점점 더 크게 커져갔던 동전크기 스트레스 탈모가 
마침내 나에게 왔어 모발들이 사라졌어 모근에서 
 A YOU MUST COME BACK COIN 
모아둔 전재산이 반타작 
YOU MUST COME BACK COIN 
떨어진 신용 등급 
YOU MUST COME BACK COIN 
컵라면 사먹기도 빠듯한 
YOU MUST COME BACK COIN 
나는 완전 망했어 데헷 
아직 우린젊기에 튼튼한 다리가 있기에 
자 이제 그 새파란 챠트창 닫고 일하러  
YOU MARS COME BACK COIN 
그놈의 화성타령 그만해
YOU MARS COME BACK COIN 
달이나 가고 말해 흠 
YOU MARS COME BACK COIN 
어나니머스 에서 해킹각 
YOU MARS COME BACK COIN 
페북도 더 사랑해줘요"
157,뉴스,2021-06-15 07:25:38,네이버·카카오 합산 시총 127조…올해만 44조 늘었다,"네이버·카카오 합산 시총 127조…올해만 44조 늘었다
성장주 반등에 주가 상승 흐름…'3위' 싸움 치열


네이버와 카카오
[네이버, 카카오 제공]


(서울=연합뉴스) 김아람 기자 = 올해 들어 인터넷 대장주 네이버와 카카오의 합산 시가총액이 44조원 이상 불어나 120조원을 넘었다.

15일 한국거래소에 따르면 지난 14일 네이버는 전 거래일보다 3.89% 오른 38만7천원, 카카오는 5.17% 오른 역대 최고가인 14만2천500원에 각각 마감했다.

시총은 각각 네이버 63조5천699억원, 카카오 63조2천560억원으로 코스피 종목 중 3위와 4위에 나란히 올랐다. 14일 장중 한때 카카오가 네이버를 제치고 처음 3위에 오르기도 했다.

(하략)"
